Ano,Distrito,Concelho,Freguesia,Partido,Votos,Percentagem
2025,Guarda,Celorico da Beira,Ratoeira,NC,0,0.0
2025,Guarda,Celorico da Beira,Ratoeira,PAN,0,0.0
2025,Guarda,Celorico da Beira,Ratoeira,PPM,0,0.0
2025,Guarda,Celorico da Beira,Ratoeira,R.I.R.,0,0.0
2025,Guarda,Celorico da Beira,Ratoeira,VP,0,0.0
2025,Guarda,Celorico da Beira,São Pedro e Santa Maria e Vila Boa do Mondego,PPD/PSD.CDS-PP,509,44.92
2025,Guarda,Celorico da Beira,São Pedro e Santa Maria e Vila Boa do Mondego,CH,264,23.3
2025,Guarda,Celorico da Beira,São Pedro e Santa Maria e Vila Boa do Mondego,PS,261,23.04
2025,Guarda,Celorico da Beira,São Pedro e Santa Maria e Vila Boa do Mondego,L,24,2.12
2025,Guarda,Celorico da Beira,São Pedro e Santa Maria e Vila Boa do Mondego,ADN,18,1.59
2025,Guarda,Celorico da Beira,São Pedro e Santa Maria e Vila Boa do Mondego,IL,18,1.59
2025,Guarda,Celorico da Beira,São Pedro e Santa Maria e Vila Boa do Mondego,PCP-PEV,16,1.41
2025,Guarda,Celorico da Beira,São Pedro e Santa Maria e Vila Boa do Mondego,B.E.,10,0.88
2025,Guarda,Celorico da Beira,São Pedro e Santa Maria e Vila Boa do Mondego,PAN,7,0.62
2025,Guarda,Celorico da Beira,São Pedro e Santa Maria e Vila Boa do Mondego,R.I.R.,3,0.26
2025,Guarda,Celorico da Beira,São Pedro e Santa Maria e Vila Boa do Mondego,VP,2,0.18
2025,Guarda,Celorico da Beira,São Pedro e Santa Maria e Vila Boa do Mondego,E,1,0.09
2025,Guarda,Celorico da Beira,São Pedro e Santa Maria e Vila Boa do Mondego,NC,0,0.0
2025,Guarda,Celorico da Beira,São Pedro e Santa Maria e Vila Boa do Mondego,PPM,0,0.0
2025,Guarda,Celorico da Beira,Vale de Azares,PPD/PSD.CDS-PP,79,39.7
2025,Guarda,Celorico da Beira,Vale de Azares,PS,57,28.64
2025,Guarda,Celorico da Beira,Vale de Azares,CH,54,27.14
2025,Guarda,Celorico da Beira,Vale de Azares,ADN,3,1.51
2025,Guarda,Celorico da Beira,Vale de Azares,L,3,1.51
2025,Guarda,Celorico da Beira,Vale de Azares,B.E.,1,0.5
2025,Guarda,Celorico da Beira,Vale de Azares,IL,1,0.5
2025,Guarda,Celorico da Beira,Vale de Azares,PAN,1,0.5
2025,Guarda,Celorico da Beira,Vale de Azares,E,0,0.0
2025,Guarda,Celorico da Beira,Vale de Azares,NC,0,0.0
2025,Guarda,Celorico da Beira,Vale de Azares,PCP-PEV,0,0.0
2025,Guarda,Celorico da Beira,Vale de Azares,PPM,0,0.0
2025,Guarda,Celorico da Beira,Vale de Azares,R.I.R.,0,0.0
2025,Guarda,Celorico da Beira,Vale de Azares,VP,0,0.0
2025,Guarda,Figueira de Castelo Rodrigo,"Algodres, Vale de Afonsinho e Vilar de Amargo",PPD/PSD.CDS-PP,109,50.0
2025,Guarda,Figueira de Castelo Rodrigo,"Algodres, Vale de Afonsinho e Vilar de Amargo",CH,50,22.94
2025,Guarda,Figueira de Castelo Rodrigo,"Algodres, Vale de Afonsinho e Vilar de Amargo",PS,38,17.43
2025,Guarda,Figueira de Castelo Rodrigo,"Algodres, Vale de Afonsinho e Vilar de Amargo",ADN,8,3.67
2025,Guarda,Figueira de Castelo Rodrigo,"Algodres, Vale de Afonsinho e Vilar de Amargo",B.E.,6,2.75
2025,Guarda,Figueira de Castelo Rodrigo,"Algodres, Vale de Afonsinho e Vilar de Amargo",IL,3,1.38
2025,Guarda,Figueira de Castelo Rodrigo,"Algodres, Vale de Afonsinho e Vilar de Amargo",PAN,3,1.38
2025,Guarda,Figueira de Castelo Rodrigo,"Algodres, Vale de Afonsinho e Vilar de Amargo",L,1,0.46
2025,Guarda,Figueira de Castelo Rodrigo,"Algodres, Vale de Afonsinho e Vilar de Amargo",E,0,0.0
2025,Guarda,Figueira de Castelo Rodrigo,"Algodres, Vale de Afonsinho e Vilar de Amargo",NC,0,0.0
2025,Guarda,Figueira de Castelo Rodrigo,"Algodres, Vale de Afonsinho e Vilar de Amargo",PCP-PEV,0,0.0
2025,Guarda,Figueira de Castelo Rodrigo,"Algodres, Vale de Afonsinho e Vilar de Amargo",PPM,0,0.0
2025,Guarda,Figueira de Castelo Rodrigo,"Algodres, Vale de Afonsinho e Vilar de Amargo",R.I.R.,0,0.0
2025,Guarda,Figueira de Castelo Rodrigo,"Algodres, Vale de Afonsinho e Vilar de Amargo",VP,0,0.0
2025,Guarda,Figueira de Castelo Rodrigo,Almofala e Escarigo,PPD/PSD.CDS-PP,53,46.49
2025,Guarda,Figueira de Castelo Rodrigo,Almofala e Escarigo,CH,22,19.3
2025,Guarda,Figueira de Castelo Rodrigo,Almofala e Escarigo,PS,22,19.3
2025,Guarda,Figueira de Castelo Rodrigo,Almofala e Escarigo,ADN,6,5.26
2025,Guarda,Figueira de Castelo Rodrigo,Almofala e Escarigo,L,5,4.39
2025,Guarda,Figueira de Castelo Rodrigo,Almofala e Escarigo,B.E.,3,2.63
2025,Guarda,Figueira de Castelo Rodrigo,Almofala e Escarigo,IL,1,0.88
2025,Guarda,Figueira de Castelo Rodrigo,Almofala e Escarigo,PAN,1,0.88
2025,Guarda,Figueira de Castelo Rodrigo,Almofala e Escarigo,PPM,1,0.88
2025,Guarda,Figueira de Castelo Rodrigo,Almofala e Escarigo,E,0,0.0
2025,Guarda,Figueira de Castelo Rodrigo,Almofala e Escarigo,NC,0,0.0
2025,Guarda,Figueira de Castelo Rodrigo,Almofala e Escarigo,PCP-PEV,0,0.0
2025,Guarda,Figueira de Castelo Rodrigo,Almofala e Escarigo,R.I.R.,0,0.0
2025,Guarda,Figueira de Castelo Rodrigo,Almofala e Escarigo,VP,0,0.0
2025,Guarda,Figueira de Castelo Rodrigo,Castelo Rodrigo,PPD/PSD.CDS-PP,66,42.31
2025,Guarda,Figueira de Castelo Rodrigo,Castelo Rodrigo,PS,43,27.56
2025,Guarda,Figueira de Castelo Rodrigo,Castelo Rodrigo,CH,35,22.44
2025,Guarda,Figueira de Castelo Rodrigo,Castelo Rodrigo,IL,4,2.56
2025,Guarda,Figueira de Castelo Rodrigo,Castelo Rodrigo,ADN,2,1.28
2025,Guarda,Figueira de Castelo Rodrigo,Castelo Rodrigo,B.E.,2,1.28
2025,Guarda,Figueira de Castelo Rodrigo,Castelo Rodrigo,PCP-PEV,2,1.28
2025,Guarda,Figueira de Castelo Rodrigo,Castelo Rodrigo,L,1,0.64
2025,Guarda,Figueira de Castelo Rodrigo,Castelo Rodrigo,PAN,1,0.64
2025,Guarda,Figueira de Castelo Rodrigo,Castelo Rodrigo,E,0,0.0
2025,Guarda,Figueira de Castelo Rodrigo,Castelo Rodrigo,NC,0,0.0
2025,Guarda,Figueira de Castelo Rodrigo,Castelo Rodrigo,PPM,0,0.0
2025,Guarda,Figueira de Castelo Rodrigo,Castelo Rodrigo,R.I.R.,0,0.0
2025,Guarda,Figueira de Castelo Rodrigo,Castelo Rodrigo,VP,0,0.0
2025,Guarda,Figueira de Castelo Rodrigo,Cinco Vilas e Reigada,PPD/PSD.CDS-PP,91,52.0
2025,Guarda,Figueira de Castelo Rodrigo,Cinco Vilas e Reigada,CH,42,24.0
2025,Guarda,Figueira de Castelo Rodrigo,Cinco Vilas e Reigada,PS,31,17.71
2025,Guarda,Figueira de Castelo Rodrigo,Cinco Vilas e Reigada,ADN,3,1.71
2025,Guarda,Figueira de Castelo Rodrigo,Cinco Vilas e Reigada,IL,3,1.71
2025,Guarda,Figueira de Castelo Rodrigo,Cinco Vilas e Reigada,B.E.,2,1.14
2025,Guarda,Figueira de Castelo Rodrigo,Cinco Vilas e Reigada,PPM,2,1.14
2025,Guarda,Figueira de Castelo Rodrigo,Cinco Vilas e Reigada,L,1,0.57
2025,Guarda,Figueira de Castelo Rodrigo,Cinco Vilas e Reigada,E,0,0.0
2025,Guarda,Figueira de Castelo Rodrigo,Cinco Vilas e Reigada,NC,0,0.0
2025,Guarda,Figueira de Castelo Rodrigo,Cinco Vilas e Reigada,PAN,0,0.0
2025,Guarda,Figueira de Castelo Rodrigo,Cinco Vilas e Reigada,PCP-PEV,0,0.0
2025,Guarda,Figueira de Castelo Rodrigo,Cinco Vilas e Reigada,R.I.R.,0,0.0
2025,Guarda,Figueira de Castelo Rodrigo,Cinco Vilas e Reigada,VP,0,0.0
2025,Guarda,Figueira de Castelo Rodrigo,Colmeal e Vilar Torpim,PPD/PSD.CDS-PP,47,41.59
2025,Guarda,Figueira de Castelo Rodrigo,Colmeal e Vilar Torpim,CH,36,31.86
2025,Guarda,Figueira de Castelo Rodrigo,Colmeal e Vilar Torpim,PS,22,19.47
2025,Guarda,Figueira de Castelo Rodrigo,Colmeal e Vilar Torpim,IL,4,3.54
2025,Guarda,Figueira de Castelo Rodrigo,Colmeal e Vilar Torpim,L,3,2.65
2025,Guarda,Figueira de Castelo Rodrigo,Colmeal e Vilar Torpim,ADN,1,0.88
2025,Guarda,Figueira de Castelo Rodrigo,Colmeal e Vilar Torpim,B.E.,0,0.0
2025,Guarda,Figueira de Castelo Rodrigo,Colmeal e Vilar Torpim,E,0,0.0
2025,Guarda,Figueira de Castelo Rodrigo,Colmeal e Vilar Torpim,NC,0,0.0
2025,Guarda,Figueira de Castelo Rodrigo,Colmeal e Vilar Torpim,PAN,0,0.0
2025,Guarda,Figueira de Castelo Rodrigo,Colmeal e Vilar Torpim,PCP-PEV,0,0.0
2025,Guarda,Figueira de Castelo Rodrigo,Colmeal e Vilar Torpim,PPM,0,0.0
2025,Guarda,Figueira de Castelo Rodrigo,Colmeal e Vilar Torpim,R.I.R.,0,0.0
2025,Guarda,Figueira de Castelo Rodrigo,Colmeal e Vilar Torpim,VP,0,0.0
2025,Guarda,Figueira de Castelo Rodrigo,Escalhão,PS,119,35.84
2025,Guarda,Figueira de Castelo Rodrigo,Escalhão,PPD/PSD.CDS-PP,118,35.54
2025,Guarda,Figueira de Castelo Rodrigo,Escalhão,CH,76,22.89
2025,Guarda,Figueira de Castelo Rodrigo,Escalhão,L,5,1.51
2025,Guarda,Figueira de Castelo Rodrigo,Escalhão,ADN,4,1.2
2025,Guarda,Figueira de Castelo Rodrigo,Escalhão,B.E.,3,0.9
2025,Guarda,Figueira de Castelo Rodrigo,Escalhão,PCP-PEV,3,0.9
2025,Guarda,Figueira de Castelo Rodrigo,Escalhão,PAN,2,0.6
2025,Guarda,Figueira de Castelo Rodrigo,Escalhão,NC,1,0.3
2025,Guarda,Figueira de Castelo Rodrigo,Escalhão,R.I.R.,1,0.3
2025,Guarda,Figueira de Castelo Rodrigo,Escalhão,E,0,0.0
2025,Guarda,Figueira de Castelo Rodrigo,Escalhão,IL,0,0.0
2025,Guarda,Figueira de Castelo Rodrigo,Escalhão,PPM,0,0.0
2025,Guarda,Figueira de Castelo Rodrigo,Escalhão,VP,0,0.0
2025,Guarda,Figueira de Castelo Rodrigo,Figueira de Castelo Rodrigo,PPD/PSD.CDS-PP,499,43.13
2025,Guarda,Figueira de Castelo Rodrigo,Figueira de Castelo Rodrigo,PS,326,28.18
2025,Guarda,Figueira de Castelo Rodrigo,Figueira de Castelo Rodrigo,CH,250,21.61
2025,Guarda,Figueira de Castelo Rodrigo,Figueira de Castelo Rodrigo,ADN,24,2.07
2025,Guarda,Figueira de Castelo Rodrigo,Figueira de Castelo Rodrigo,IL,18,1.56
2025,Guarda,Figueira de Castelo Rodrigo,Figueira de Castelo Rodrigo,B.E.,14,1.21
2025,Guarda,Figueira de Castelo Rodrigo,Figueira de Castelo Rodrigo,L,12,1.04
2025,Guarda,Figueira de Castelo Rodrigo,Figueira de Castelo Rodrigo,PAN,7,0.61
2025,Guarda,Figueira de Castelo Rodrigo,Figueira de Castelo Rodrigo,PCP-PEV,4,0.35
2025,Guarda,Figueira de Castelo Rodrigo,Figueira de Castelo Rodrigo,R.I.R.,2,0.17
2025,Guarda,Figueira de Castelo Rodrigo,Figueira de Castelo Rodrigo,NC,1,0.09
2025,Guarda,Figueira de Castelo Rodrigo,Figueira de Castelo Rodrigo,E,0,0.0
2025,Guarda,Figueira de Castelo Rodrigo,Figueira de Castelo Rodrigo,PPM,0,0.0
2025,Guarda,Figueira de Castelo Rodrigo,Figueira de Castelo Rodrigo,VP,0,0.0
2025,Guarda,Figueira de Castelo Rodrigo,"Freixeda Torrão, Quintã Pêro Martins, Penha Águia",PPD/PSD.CDS-PP,113,47.48
2025,Guarda,Figueira de Castelo Rodrigo,"Freixeda Torrão, Quintã Pêro Martins, Penha Águia",PS,64,26.89
2025,Guarda,Figueira de Castelo Rodrigo,"Freixeda Torrão, Quintã Pêro Martins, Penha Águia",CH,46,19.33
2025,Guarda,Figueira de Castelo Rodrigo,"Freixeda Torrão, Quintã Pêro Martins, Penha Águia",ADN,5,2.1
2025,Guarda,Figueira de Castelo Rodrigo,"Freixeda Torrão, Quintã Pêro Martins, Penha Águia",IL,4,1.68
2025,Guarda,Figueira de Castelo Rodrigo,"Freixeda Torrão, Quintã Pêro Martins, Penha Águia",B.E.,1,0.42
2025,Guarda,Figueira de Castelo Rodrigo,"Freixeda Torrão, Quintã Pêro Martins, Penha Águia",E,1,0.42
2025,Guarda,Figueira de Castelo Rodrigo,"Freixeda Torrão, Quintã Pêro Martins, Penha Águia",L,1,0.42
2025,Guarda,Figueira de Castelo Rodrigo,"Freixeda Torrão, Quintã Pêro Martins, Penha Águia",PAN,1,0.42
2025,Guarda,Figueira de Castelo Rodrigo,"Freixeda Torrão, Quintã Pêro Martins, Penha Águia",PCP-PEV,1,0.42
2025,Guarda,Figueira de Castelo Rodrigo,"Freixeda Torrão, Quintã Pêro Martins, Penha Águia",PPM,1,0.42
2025,Guarda,Figueira de Castelo Rodrigo,"Freixeda Torrão, Quintã Pêro Martins, Penha Águia",NC,0,0.0
2025,Guarda,Figueira de Castelo Rodrigo,"Freixeda Torrão, Quintã Pêro Martins, Penha Águia",R.I.R.,0,0.0
2025,Guarda,Figueira de Castelo Rodrigo,"Freixeda Torrão, Quintã Pêro Martins, Penha Águia",VP,0,0.0
2025,Guarda,Figueira de Castelo Rodrigo,Mata de Lobos,PPD/PSD.CDS-PP,75,47.77
2025,Guarda,Figueira de Castelo Rodrigo,Mata de Lobos,PS,39,24.84
2025,Guarda,Figueira de Castelo Rodrigo,Mata de Lobos,CH,35,22.29
2025,Guarda,Figueira de Castelo Rodrigo,Mata de Lobos,L,4,2.55
2025,Guarda,Figueira de Castelo Rodrigo,Mata de Lobos,ADN,2,1.27
2025,Guarda,Figueira de Castelo Rodrigo,Mata de Lobos,IL,1,0.64
2025,Guarda,Figueira de Castelo Rodrigo,Mata de Lobos,R.I.R.,1,0.64
2025,Guarda,Figueira de Castelo Rodrigo,Mata de Lobos,B.E.,0,0.0
2025,Guarda,Figueira de Castelo Rodrigo,Mata de Lobos,E,0,0.0
2025,Guarda,Figueira de Castelo Rodrigo,Mata de Lobos,NC,0,0.0
2025,Guarda,Figueira de Castelo Rodrigo,Mata de Lobos,PAN,0,0.0
2025,Guarda,Figueira de Castelo Rodrigo,Mata de Lobos,PCP-PEV,0,0.0
2025,Guarda,Figueira de Castelo Rodrigo,Mata de Lobos,PPM,0,0.0
2025,Guarda,Figueira de Castelo Rodrigo,Mata de Lobos,VP,0,0.0
2025,Guarda,Figueira de Castelo Rodrigo,Vermiosa,CH,60,44.44
2025,Guarda,Figueira de Castelo Rodrigo,Vermiosa,PPD/PSD.CDS-PP,41,30.37
2025,Guarda,Figueira de Castelo Rodrigo,Vermiosa,PS,18,13.33
2025,Guarda,Figueira de Castelo Rodrigo,Vermiosa,L,4,2.96
2025,Guarda,Figueira de Castelo Rodrigo,Vermiosa,ADN,3,2.22
2025,Guarda,Figueira de Castelo Rodrigo,Vermiosa,IL,2,1.48
2025,Guarda,Figueira de Castelo Rodrigo,Vermiosa,PPM,2,1.48
2025,Guarda,Figueira de Castelo Rodrigo,Vermiosa,B.E.,1,0.74
2025,Guarda,Figueira de Castelo Rodrigo,Vermiosa,E,1,0.74
2025,Guarda,Figueira de Castelo Rodrigo,Vermiosa,PAN,1,0.74
2025,Guarda,Figueira de Castelo Rodrigo,Vermiosa,PCP-PEV,1,0.74
2025,Guarda,Figueira de Castelo Rodrigo,Vermiosa,R.I.R.,1,0.74
2025,Guarda,Figueira de Castelo Rodrigo,Vermiosa,NC,0,0.0
2025,Guarda,Figueira de Castelo Rodrigo,Vermiosa,VP,0,0.0
2025,Guarda,Fornos de Algodres,Algodres,PPD/PSD.CDS-PP,63,36.0
2025,Guarda,Fornos de Algodres,Algodres,PS,60,34.29
2025,Guarda,Fornos de Algodres,Algodres,CH,38,21.71
2025,Guarda,Fornos de Algodres,Algodres,ADN,4,2.29
2025,Guarda,Fornos de Algodres,Algodres,IL,3,1.71
2025,Guarda,Fornos de Algodres,Algodres,L,3,1.71
2025,Guarda,Fornos de Algodres,Algodres,PAN,2,1.14
2025,Guarda,Fornos de Algodres,Algodres,PCP-PEV,1,0.57
2025,Guarda,Fornos de Algodres,Algodres,VP,1,0.57
2025,Guarda,Fornos de Algodres,Algodres,B.E.,0,0.0
2025,Guarda,Fornos de Algodres,Algodres,E,0,0.0
2025,Guarda,Fornos de Algodres,Algodres,NC,0,0.0
2025,Guarda,Fornos de Algodres,Algodres,PPM,0,0.0
2025,Guarda,Fornos de Algodres,Algodres,R.I.R.,0,0.0
2025,Guarda,Fornos de Algodres,Casal Vasco,PPD/PSD.CDS-PP,58,51.79
2025,Guarda,Fornos de Algodres,Casal Vasco,PS,26,23.21
2025,Guarda,Fornos de Algodres,Casal Vasco,CH,22,19.64
2025,Guarda,Fornos de Algodres,Casal Vasco,ADN,3,2.68
2025,Guarda,Fornos de Algodres,Casal Vasco,PCP-PEV,2,1.79
2025,Guarda,Fornos de Algodres,Casal Vasco,IL,1,0.89
2025,Guarda,Fornos de Algodres,Casal Vasco,B.E.,0,0.0
2025,Guarda,Fornos de Algodres,Casal Vasco,E,0,0.0
2025,Guarda,Fornos de Algodres,Casal Vasco,L,0,0.0
2025,Guarda,Fornos de Algodres,Casal Vasco,NC,0,0.0
2025,Guarda,Fornos de Algodres,Casal Vasco,PAN,0,0.0
2025,Guarda,Fornos de Algodres,Casal Vasco,PPM,0,0.0
2025,Guarda,Fornos de Algodres,Casal Vasco,R.I.R.,0,0.0
2025,Guarda,Fornos de Algodres,Casal Vasco,VP,0,0.0
2025,Guarda,Fornos de Algodres,Cortiçô e Vila Chã,PPD/PSD.CDS-PP,44,38.26
2025,Guarda,Fornos de Algodres,Cortiçô e Vila Chã,PS,41,35.65
2025,Guarda,Fornos de Algodres,Cortiçô e Vila Chã,CH,26,22.61
2025,Guarda,Fornos de Algodres,Cortiçô e Vila Chã,PCP-PEV,2,1.74
2025,Guarda,Fornos de Algodres,Cortiçô e Vila Chã,IL,1,0.87
2025,Guarda,Fornos de Algodres,Cortiçô e Vila Chã,PAN,1,0.87
2025,Guarda,Fornos de Algodres,Cortiçô e Vila Chã,ADN,0,0.0
2025,Guarda,Fornos de Algodres,Cortiçô e Vila Chã,B.E.,0,0.0
2025,Guarda,Fornos de Algodres,Cortiçô e Vila Chã,E,0,0.0
2025,Guarda,Fornos de Algodres,Cortiçô e Vila Chã,L,0,0.0
2025,Guarda,Fornos de Algodres,Cortiçô e Vila Chã,NC,0,0.0
2025,Guarda,Fornos de Algodres,Cortiçô e Vila Chã,PPM,0,0.0
2025,Guarda,Fornos de Algodres,Cortiçô e Vila Chã,R.I.R.,0,0.0
2025,Guarda,Fornos de Algodres,Cortiçô e Vila Chã,VP,0,0.0
2025,Guarda,Fornos de Algodres,Figueiró da Granja,PPD/PSD.CDS-PP,90,39.82
2025,Guarda,Fornos de Algodres,Figueiró da Granja,CH,62,27.43
2025,Guarda,Fornos de Algodres,Figueiró da Granja,PS,59,26.11
2025,Guarda,Fornos de Algodres,Figueiró da Granja,B.E.,4,1.77
2025,Guarda,Fornos de Algodres,Figueiró da Granja,L,3,1.33
2025,Guarda,Fornos de Algodres,Figueiró da Granja,ADN,2,0.88
2025,Guarda,Fornos de Algodres,Figueiró da Granja,IL,2,0.88
2025,Guarda,Fornos de Algodres,Figueiró da Granja,E,1,0.44
2025,Guarda,Fornos de Algodres,Figueiró da Granja,PAN,1,0.44
2025,Guarda,Fornos de Algodres,Figueiró da Granja,PCP-PEV,1,0.44
2025,Guarda,Fornos de Algodres,Figueiró da Granja,VP,1,0.44
2025,Guarda,Fornos de Algodres,Figueiró da Granja,NC,0,0.0
2025,Guarda,Fornos de Algodres,Figueiró da Granja,PPM,0,0.0
2025,Guarda,Fornos de Algodres,Figueiró da Granja,R.I.R.,0,0.0
2025,Guarda,Fornos de Algodres,Fornos de Algodres,PS,318,37.28
2025,Guarda,Fornos de Algodres,Fornos de Algodres,PPD/PSD.CDS-PP,296,34.7
2025,Guarda,Fornos de Algodres,Fornos de Algodres,CH,175,20.52
2025,Guarda,Fornos de Algodres,Fornos de Algodres,IL,19,2.23
2025,Guarda,Fornos de Algodres,Fornos de Algodres,L,13,1.52
2025,Guarda,Fornos de Algodres,Fornos de Algodres,B.E.,8,0.94
2025,Guarda,Fornos de Algodres,Fornos de Algodres,ADN,7,0.82
2025,Guarda,Fornos de Algodres,Fornos de Algodres,PAN,7,0.82
2025,Guarda,Fornos de Algodres,Fornos de Algodres,PCP-PEV,6,0.7
2025,Guarda,Fornos de Algodres,Fornos de Algodres,E,2,0.23
2025,Guarda,Fornos de Algodres,Fornos de Algodres,R.I.R.,1,0.12
2025,Guarda,Fornos de Algodres,Fornos de Algodres,VP,1,0.12
2025,Guarda,Fornos de Algodres,Fornos de Algodres,NC,0,0.0
2025,Guarda,Fornos de Algodres,Fornos de Algodres,PPM,0,0.0
2025,Guarda,Fornos de Algodres,Infias,PPD/PSD.CDS-PP,61,36.97
2025,Guarda,Fornos de Algodres,Infias,PS,57,34.55
2025,Guarda,Fornos de Algodres,Infias,CH,39,23.64
2025,Guarda,Fornos de Algodres,Infias,IL,4,2.42
2025,Guarda,Fornos de Algodres,Infias,B.E.,1,0.61
2025,Guarda,Fornos de Algodres,Infias,L,1,0.61
2025,Guarda,Fornos de Algodres,Infias,PAN,1,0.61
2025,Guarda,Fornos de Algodres,Infias,R.I.R.,1,0.61
2025,Guarda,Fornos de Algodres,Infias,ADN,0,0.0
2025,Guarda,Fornos de Algodres,Infias,E,0,0.0
2025,Guarda,Fornos de Algodres,Infias,NC,0,0.0
2025,Guarda,Fornos de Algodres,Infias,PCP-PEV,0,0.0
2025,Guarda,Fornos de Algodres,Infias,PPM,0,0.0
2025,Guarda,Fornos de Algodres,Infias,VP,0,0.0
2025,Guarda,Fornos de Algodres,"Juncais, Vila Ruiva e Vila Soeiro do Chão",PPD/PSD.CDS-PP,134,43.51
2025,Guarda,Fornos de Algodres,"Juncais, Vila Ruiva e Vila Soeiro do Chão",PS,83,26.95
2025,Guarda,Fornos de Algodres,"Juncais, Vila Ruiva e Vila Soeiro do Chão",CH,56,18.18
2025,Guarda,Fornos de Algodres,"Juncais, Vila Ruiva e Vila Soeiro do Chão",ADN,11,3.57
2025,Guarda,Fornos de Algodres,"Juncais, Vila Ruiva e Vila Soeiro do Chão",IL,7,2.27
2025,Guarda,Fornos de Algodres,"Juncais, Vila Ruiva e Vila Soeiro do Chão",B.E.,6,1.95
2025,Guarda,Fornos de Algodres,"Juncais, Vila Ruiva e Vila Soeiro do Chão",PCP-PEV,4,1.3
2025,Guarda,Fornos de Algodres,"Juncais, Vila Ruiva e Vila Soeiro do Chão",L,3,0.97
2025,Guarda,Fornos de Algodres,"Juncais, Vila Ruiva e Vila Soeiro do Chão",NC,2,0.65
2025,Guarda,Fornos de Algodres,"Juncais, Vila Ruiva e Vila Soeiro do Chão",PAN,1,0.32
2025,Guarda,Fornos de Algodres,"Juncais, Vila Ruiva e Vila Soeiro do Chão",PPM,1,0.32
2025,Guarda,Fornos de Algodres,"Juncais, Vila Ruiva e Vila Soeiro do Chão",E,0,0.0
2025,Guarda,Fornos de Algodres,"Juncais, Vila Ruiva e Vila Soeiro do Chão",R.I.R.,0,0.0
2025,Guarda,Fornos de Algodres,"Juncais, Vila Ruiva e Vila Soeiro do Chão",VP,0,0.0
2025,Guarda,Fornos de Algodres,Maceira,PPD/PSD.CDS-PP,57,48.72
2025,Guarda,Fornos de Algodres,Maceira,PS,33,28.21
2025,Guarda,Fornos de Algodres,Maceira,CH,20,17.09
2025,Guarda,Fornos de Algodres,Maceira,L,2,1.71
2025,Guarda,Fornos de Algodres,Maceira,ADN,1,0.85
2025,Guarda,Fornos de Algodres,Maceira,B.E.,1,0.85
2025,Guarda,Fornos de Algodres,Maceira,IL,1,0.85
2025,Guarda,Fornos de Algodres,Maceira,PCP-PEV,1,0.85
2025,Guarda,Fornos de Algodres,Maceira,PPM,1,0.85
2025,Guarda,Fornos de Algodres,Maceira,E,0,0.0
2025,Guarda,Fornos de Algodres,Maceira,NC,0,0.0
2025,Guarda,Fornos de Algodres,Maceira,PAN,0,0.0
2025,Guarda,Fornos de Algodres,Maceira,R.I.R.,0,0.0
2025,Guarda,Fornos de Algodres,Maceira,VP,0,0.0
2025,Guarda,Fornos de Algodres,Matança,PPD/PSD.CDS-PP,57,55.88
2025,Guarda,Fornos de Algodres,Matança,PS,27,26.47
2025,Guarda,Fornos de Algodres,Matança,CH,17,16.67
2025,Guarda,Fornos de Algodres,Matança,ADN,1,0.98
2025,Guarda,Fornos de Algodres,Matança,B.E.,0,0.0
2025,Guarda,Fornos de Algodres,Matança,E,0,0.0
2025,Guarda,Fornos de Algodres,Matança,IL,0,0.0
2025,Guarda,Fornos de Algodres,Matança,L,0,0.0
2025,Guarda,Fornos de Algodres,Matança,NC,0,0.0
2025,Guarda,Fornos de Algodres,Matança,PAN,0,0.0
2025,Guarda,Fornos de Algodres,Matança,PCP-PEV,0,0.0
2025,Guarda,Fornos de Algodres,Matança,PPM,0,0.0
2025,Guarda,Fornos de Algodres,Matança,R.I.R.,0,0.0
2025,Guarda,Fornos de Algodres,Matança,VP,0,0.0
2025,Guarda,Fornos de Algodres,Muxagata,PS,57,36.77
2025,Guarda,Fornos de Algodres,Muxagata,PPD/PSD.CDS-PP,52,33.55
2025,Guarda,Fornos de Algodres,Muxagata,CH,34,21.94
2025,Guarda,Fornos de Algodres,Muxagata,IL,3,1.94
2025,Guarda,Fornos de Algodres,Muxagata,PCP-PEV,3,1.94
2025,Guarda,Fornos de Algodres,Muxagata,ADN,2,1.29
2025,Guarda,Fornos de Algodres,Muxagata,B.E.,2,1.29
2025,Guarda,Fornos de Algodres,Muxagata,L,1,0.65
2025,Guarda,Fornos de Algodres,Muxagata,NC,1,0.65
2025,Guarda,Fornos de Algodres,Muxagata,E,0,0.0
2025,Guarda,Fornos de Algodres,Muxagata,PAN,0,0.0
2025,Guarda,Fornos de Algodres,Muxagata,PPM,0,0.0
2025,Guarda,Fornos de Algodres,Muxagata,R.I.R.,0,0.0
2025,Guarda,Fornos de Algodres,Muxagata,VP,0,0.0
2025,Guarda,Fornos de Algodres,Queiriz,PPD/PSD.CDS-PP,68,46.58
2025,Guarda,Fornos de Algodres,Queiriz,CH,34,23.29
2025,Guarda,Fornos de Algodres,Queiriz,PS,27,18.49
2025,Guarda,Fornos de Algodres,Queiriz,IL,6,4.11
2025,Guarda,Fornos de Algodres,Queiriz,ADN,3,2.05
2025,Guarda,Fornos de Algodres,Queiriz,B.E.,3,2.05
2025,Guarda,Fornos de Algodres,Queiriz,NC,2,1.37
2025,Guarda,Fornos de Algodres,Queiriz,L,1,0.68
2025,Guarda,Fornos de Algodres,Queiriz,PAN,1,0.68
